id,ident,type,name,latitude_deg,longitude_deg,elevation_ft
347476,US-5093,heliport,Pumpkin Key Private Helipad,25.32602,-80.2952,5.0
347478,US-5094,heliport,Summerland Key Private Helipad,24.66167,-81.45564,3.0
347481,US-5095,closed,Compton Flying C Ranch Airport,25.65525,-80.34888,8.0
347482,US-5096,small_airport,Juniper Hills Airport,39.379791,-108.088254,5400.0
347484,US-5097,closed,Homestead Municipal Airport,25.475,-80.465,6.0
347485,US-5098,closed,Brown's Airport / Aero Country Club,25.66972,-80.31205,6.0
347486,US-5099,closed,Chapman Field,25.63856,-80.29169,3.0
347487,US-5100,closed,Naval Air Station Richmond,25.61448,-80.3971,12.0
347488,US-5101,heliport,US Coast Guard Miami Communication Station Heliport,25.62158,-80.38941,8.0
347489,US-5102,closed,Davis Airport,25.5619,-80.45573,11.0
347491,US-5103,small_airport,Fought'N'Won Ultralight Flightpark,40.341388,-104.922647,5000.0
347497,US-5104,heliport,Earlybird Heliport,40.642378,-89.272665,742.0
347504,US-5105,small_airport,Ellerbe Field,32.300466,-93.636533,200.0
347512,US-5106,heliport,White Oak Resources Heliport,38.17067,-88.600713,418.0
347513,US-5107,small_airport,T & M Airfield,30.618305,-91.945889,32.0
347537,US-5108,closed,Lain-Matthews Airport,25.57608,-80.52894,5.0
347538,US-5109,closed,Tom Werner Airport,25.58454,-80.45392,6.0
347539,US-5110,small_airport,Rugowski Aviation Airport,33.16198,-97.71925,804.0
347540,US-5111,heliport,Muenster Memorial Hospital Heliport,33.65289,-97.38053,1001.0
347541,US-5112,closed,4M Ranch Airport,40.17498,-108.41737,5515.0
347542,US-5113,small_airport,Valley View Airport,42.92137,-75.41403,1369.0
347543,US-5114,closed,Hillcrest Airport,40.15936,-82.62406,1283.0
347546,US-5115,closed,Sanford-Lee County Brick Field,35.432683,-79.183338,430.0
347548,US-5116,closed,Portage Airport,60.80842,-148.933598,32.0
347549,US-5117,closed,Cohoe Airport,60.371548,-151.306034,55.0
347550,US-5118,closed,Old Girdwood Airstrip,60.939162,-149.172629,32.0
347554,US-5119,heliport,Largo Medical Center Heliport,27.9142,-82.80295,36.0
347555,US-5120,small_airport,Carlton Ranch-Sidell Airport,27.20768,-82.12742,42.0
347558,US-5121,closed,National Parachute Test Range - Superstition Airfield,32.92009,-115.85875,82.0
347559,US-5122,small_airport,WISS Airfield,33.31464,-115.40322,502.0
347560,US-5123,heliport,LZ Bull Heliport,33.05933,-115.03533,915.0
347561,US-5124,small_airport,LZ Phantom Airfield,33.16071,-114.97052,1509.0
347562,US-5125,small_airport,Compressor Station 14 Airport,42.17178,-121.43953,4137.0
347563,US-5126,closed,Bedfield Airport,42.12594,-121.47522,4130.0
347564,US-5127,closed,Bud Coffee Field,37.62425,-121.00133,89.0
347565,US-5128,closed,Chemurgic Airport,37.47621,-120.91718,78.0
347566,US-5129,closed,Fulkerth Airport,37.50385,-121.04254,52.0
347567,US-5130,small_airport,Arrowhead Ranch Airport,48.23424,-122.4748,204.0
347594,US-5131,closed,Walters Private Airport,34.37284,-98.40101,1061.0
347595,US-5132,small_airport,Wings As Eagles Airport,31.93499,-99.29982,1615.0
347597,US-5133,closed,Kelso Airfield,35.06847,-115.64281,2510.0
347598,US-5134,closed,Bessemer Mine Airport,34.57827,-116.55765,3117.0
347599,US-5135,closed,Bagdad Highway Airfield,34.28577,-116.03303,2392.0
347600,US-5136,closed,Aldrich Airport,41.8556,-75.59273,1639.0
347609,US-5137,heliport,Comanche County Medical Center Heliport,31.98526,-98.56237,1275.0
347610,US-5138,heliport,Lynn County Hospital District Heliport,33.16771,-101.81622,3108.0
347615,US-5139,small_airport,Snouffer Field,37.456281,-92.404059,1204.0
347617,US-5140,closed,Lucky Badger Airport,47.73842,-120.18156,1251.0
347618,US-5141,closed,Edgerton Airport,43.41546,-106.23862,4980.0
347619,US-5142,closed,Tall City Airport,31.34431,-103.63485,2730.0
347620,US-5143,closed,T&P Airport,31.13251,-103.70478,2949.0
347621,US-5144,small_airport,El Perro Rojo Ranch Airport,28.08775,-98.81378,2947.0
347622,US-5145,small_airport,Spring Creek Airport,37.6777,-120.27409,1329.0
347623,US-5146,small_airport,Granite Dell Airport,37.70834,-120.31877,1359.0
347624,US-5147,closed,Oak Flat Mine Airport,37.72115,-120.44696,943.0
347625,US-5148,small_airport,Halfmoon Flats Airport,48.46106,-113.991,3445.0
347626,US-5149,closed,West Glacier Airport,48.49517,-113.98989,3203.0
347627,US-5150,closed,Belle Alliance Airport,30.05283,-91.03111,18.0
347628,US-5151,closed,Don's Flying Service Airport,29.92927,-90.98805,12.0
347629,US-5152,closed,Cedar Grove Plantation Airport,29.861823,-90.958543,9.0
347630,US-5153,closed,Midway Airport,29.81352,-90.88906,13.0
347631,US-5154,small_airport,Malone Airfield,36.732825,-89.582128,300.0
347632,US-5155,heliport,Elkhart General Hospital Helipad,41.679391,-85.993847,806.0
347637,US-5156,closed,Wills Airport,30.80471,-89.66018,141.0
347638,US-5157,small_airport,Cole Airport,34.38356,-116.55577,2848.0
347639,US-5158,closed,Toponas Airport,40.05586,-106.79056,8248.0
347640,US-5159,closed,Wonder Valley Airport,36.79213,-119.30959,662.0
347641,US-5160,small_airport,Happy Butt Private Airport,39.59593,-104.23376,5512.0
347642,US-5161,small_airport,Colorado Live Steamers Airport,39.82835,-104.19409,5025.0
347643,US-5162,closed,Linnebur Ranch Airport,39.73017,-104.11568,5072.0
347644,US-5163,closed,Lead Valley Range Airport,39.72852,-103.91279,5082.0
347680,US-5164,heliport,Paris Regional Medical Health Center Heliport,33.6893,-95.54837,
347681,US-5165,closed,Antimony Airport,38.12521,-111.99375,
347690,US-5166,small_airport,Maguire Field,44.79175,-89.888706,1274.0
347693,US-5167,closed,Eagle Nest Airport,31.486832,-97.37279,651.0
347700,US-5168,small_airport,Gregory Airport,45.629736,-93.174972,950.0
347702,US-5169,seaplane_base,Cutfoot Sioux Seaplane Base,47.516522,-94.086439,1297.0
347703,US-5170,seaplane_base,Cutfoot Sioux Seaplane Base,47.516522,-94.086439,1297.0
347708,US-5171,heliport,OhioHealth Ashland Health Center Heliport,40.860472,-82.277525,1000.0
347712,US-5172,heliport,Ross Landing Zone 1 Heliport,39.31093,-84.650173,543.0
347713,US-5173,heliport,Ross Landing Zone 2 Heliport,39.38334,-84.654261,614.0
347714,US-5174,small_airport,Somers Lane Airport,43.143219,-84.606419,669.0
347716,US-5175,small_airport,Hunninghake Aerial Airport,39.830583,-96.164858,1287.0
347718,US-5176,small_airport,Dudes Landing Airport,38.85918,-92.601271,796.0
347719,US-5177,heliport,St Francis Regional Medical Center Heliport,44.772311,-93.503898,847.0
347720,US-5178,small_airport,Rhodes Airfield,37.184614,-96.886278,1320.0
347724,US-5179,heliport,Lehigh Valley Hospital/Muhlenberg Heliport,40.645556,-75.40725,372.0
347729,US-5180,heliport,Spencer Calahan Office Building Helipad,30.439883,-91.188114,86.0
347731,US-5181,seaplane_base,Serenity Seaplane Base,29.572889,-95.050561,0.0
347734,US-5182,small_airport,Home Field,33.607911,-83.355257,488.0
347735,US-5183,heliport,Jackson County Regional Health Center Heliport,42.046308,-90.656858,752.0
347737,US-5184,small_airport,Slickpoo MX Park Airport,46.323533,-116.71345,1730.0
347739,US-5185,small_airport,Pearson Airstrip,44.068611,-120.803333,3900.0
347741,US-5186,small_airport,K2 Airport,45.752743,-119.383403,748.0
347750,US-5187,small_airport,Flying Tails Airport,33.306528,-79.948642,62.0
347751,US-5188,small_airport,Randys Airpark,30.642021,-97.520035,602.0
347752,US-5189,heliport,Quality Care ER Heliport,33.089336,-96.126506,547.0
347773,US-5190,closed,Karnes City Airport,28.8752,-97.91282,459.0
347818,US-5191,closed,Ben Bolt East Airport,27.65033,-98.04372,183.0
347833,US-5192,heliport,Greentree Heliport,41.38917,-74.24993,452.0
347837,US-5193,heliport,South Shore University Hospital Heliport,40.72624,-73.24258,7.0
347839,US-5194,closed,Toms Point Seaplane Base,40.83523,-73.71105,
347840,US-5195,closed,Mitchel Field,40.72701,-73.59518,90.0
347841,US-5196,heliport,Captains Cove Seaport Heliport,41.15895,-73.21371,17.0
347842,US-5197,heliport,Stamford Hospital Heliport,41.05428,-73.55211,
347843,US-5198,small_airport,Johnson Landing Strip,41.819096,-73.64321,900.0
347859,US-5199,closed,Regency Heliport,39.77275,-104.99245,5194.0
347860,US-5200,heliport,Valley View Hospital Heliport,39.533063,-107.322448,5855.0
347861,US-5201,heliport,Fort Belvoir Community Hospital Heliport,38.70663,-77.14495,131.0
347862,US-5202,heliport,North Suburban Medical Center Heliport,39.92766,-104.92268,5174.0
347863,US-5203,heliport,St Thomas More Hospital Heliport,38.45548,-105.23148,5361.0
347869,US-5204,small_airport,Pettigrew Ranch Airport,34.91912,-104.17107,4832.0
347870,US-5205,small_airport,Jensen Road Airport,46.91785,-122.3136,641.0
347871,US-5206,small_airport,Asplund Field,46.89221,-122.38145,774.0
347872,US-5207,small_airport,Woolf Hollow Airport,39.56481,-111.38121,7297.0
347873,US-5208,heliport,Allina Hospital & Clinic Owatonna Heliport,44.111443,-93.252007,1162.0
347874,US-5209,heliport,Emerson Hospital Heliport,42.45119,-71.37487,121.0
347875,US-5210,closed,Millipore Heliport,42.48369,-71.27075,115.0
347881,US-5211,small_airport,Mach 1 Jet Port Airport,32.450354,-89.905586,377.0
347884,US-5212,small_airport,McGuire Airfield,37.399687,-94.209738,989.0
347916,US-5213,small_airport,Ratcliff Ranch Airport,36.724167,-95.341968,902.0
347919,US-5214,heliport,Big Creek Ranch Heliport,36.857107,-95.472972,853.0
347926,US-5215,small_airport,Taildragger Acres Airport,39.490612,-75.433298,20.0
347951,US-5216,heliport,Little Colorado Medical Center Heliport,35.03611,-110.6927,
347952,US-5217,heliport,Winslow Indian Healthcare Center Heliport,35.03491,-110.71525,6882.0
347953,US-5218,heliport,Varnell Heliport,30.23429,-98.17122,1253.0
347954,US-5219,heliport,Rehoboth McKinley Hospital Heliport,35.5073,-108.72515,6788.0
347956,US-5220,small_airport,Red Horse Wash Airport,35.83381,-111.88364,6754.0
347957,US-5221,heliport,Bar 4 Heliport,36.12176,-112.69365,5742.0
347958,US-5222,heliport,Hualapai Hilltop Heliport,36.15742,-112.71007,5144.0
347959,US-5223,closed,Supai Construction Heliport,36.22802,-112.71646,5577.0
347960,US-5224,heliport,Havasupai Village Heliport,36.23619,-112.68866,3192.0
347962,US-5225,small_airport,Dixie Farm Service Airport,33.1067,-93.73326,209.0
347967,US-5226,heliport,UPMC Lititz Heliport,40.133044,-76.31081,419.0
347974,US-5227,heliport,Gateway Medical Center Heliport,36.580587,-87.269366,516.0
347975,US-5228,small_airport,Judkins Airport,43.93186,-111.1438,6060.0
347976,US-5229,heliport,Peppermint Heliport,36.07365,-118.54167,7382.0
347977,US-5230,closed,Fawcett Ranch Airport,30.01529,-100.92343,1749.0
347978,US-5231,closed,Dolan Creek Airport,29.9428,-100.96065,1597.0
347979,US-5232,small_airport,High Lonesome Ranch Airport,30.10269,-100.97947,2098.0
347981,US-5233,closed,Twomile Ranch Airport,30.15975,-101.03487,1800.0
347983,US-5234,closed,Brunswick Municipal Airport,31.18565,-81.48103,13.0
347984,US-5235,small_airport,Kingsley Private Airport,37.44043,-94.30852,935.0
347985,US-5236,closed,Olam Airport,32.09184,-98.41613,1435.0
347986,US-5237,closed,Jones Tanks Airport,29.80478,-102.82844,2789.0
347987,US-5238,small_airport,Sosa Peak Airport,29.87758,-103.2495,3284.0
347988,US-5239,closed,Spring Creek Ranch Airport,29.89522,-103.25229,3273.0
347989,US-5240,closed,Reynolds Creek Ranch Airport,29.9859,-103.28172,3480.0
347991,US-5241,small_airport,Adams Ranch Airport,29.40709,-102.83871,1768.0
347997,US-5242,closed,Mentone Airport,31.71004,-103.5975,2684.0
347998,US-5243,closed,Eunice Airport,32.45987,-103.24142,3569.0
347999,US-5244,small_airport,Continental Ranch Airport,30.34981,-102.06171,2419.0
348000,US-5245,small_airport,Dry Creek Airport,30.19867,-102.91354,4321.0
348001,US-5246,small_airport,Bullis Gap Ranch Airport,29.82028,-102.59868,2559.0
348002,US-5247,small_airport,San Francisco Creek Ranch Airport,29.88892,-102.53196,2098.0
348003,US-5248,small_airport,Keese Canyon Airport,32.52184,-108.38236,5991.0
348004,US-5249,closed,White Signal Airport,32.55395,-108.33547,5883.0
348005,US-5250,heliport,Sierra National Forest Huntington Heliport,37.2427,-119.16603,7247.0
348006,US-5251,heliport,White Bark Helipad at Kaiser Pass,37.29333,-119.08992,9554.0
348007,US-5252,closed,Dora Airport,33.93954,-103.33184,4287.0
348008,US-5253,closed,Sullivan Bridge Airport,31.48455,-103.48069,2585.0
348009,US-5254,closed,Looney Ranch Airport,31.42412,-104.46407,4287.0
348010,US-5255,closed,Paudler Airfield,33.65336,-101.2123,3009.0
348011,US-5256,closed,Crosbyton West Airport,33.6472,-101.25867,3019.0
348012,US-5257,small_airport,Ralls Airport,33.67103,-101.35432,3091.0
348013,US-5258,closed,Mustang Stagefield Army Heliport,32.9385,-98.02809,1096.0
348014,US-5259,closed,Beula Strip,32.93932,-98.03039,1099.0
348015,US-5260,closed,Midkiff Gas Plant Airport,31.639682,-101.763096,2720.0
348016,US-5261,closed,Crossroads Airport,31.65021,-101.63624,2680.0
348017,US-5262,closed,Stanton South Airport,32.12264,-101.7961,2679.0
348018,US-5263,closed,Scheihing Airport,35.86769,-97.47392,1088.0
348019,US-5264,closed,Bayless Ranch Airport,32.3921,-110.45338,2999.0
348020,US-5265,closed,Cascabel Airport,32.29561,-110.37762,3268.0
348021,US-5266,small_airport,Aeroview Airport,41.97105,-88.49246,905.0
348023,US-5267,closed,Willie Jones Airport,30.90194,-87.17401,205.0
348024,US-5268,closed,Douglas Odoms Flying Service Airport,30.88797,-87.22324,252.0
348025,US-5269,heliport,Charlotte Motor Speedway Heliport,35.35465,-80.68347,660.0
348027,US-5270,heliport,Atrium Health Kings Mountain Heliport,35.24193,-81.35713,940.0
348028,US-5271,closed,Magnetic Laboratories Airport,41.76822,-75.709,1500.0
348029,US-5272,heliport,Saint Bernard Heliport,29.8226,-89.60891,8.0
348030,US-5273,heliport,South Cameron Memorial Hospital Heliport,29.80835,-93.16628,4.0
348031,US-5274,heliport,Jackson County Memorial Hospital Heliport,34.63622,-99.3181,1378.0
348032,US-5275,heliport,Methodist Hospitals Southlake Campus Heliport,41.45755,-87.32969,702.0
348033,US-5276,closed,Agency Draw Oil Field Airport,39.69044,-109.58889,6152.0
348034,US-5277,small_airport,Altamont Airport,40.36534,-110.26589,6369.0
348035,US-5278,closed,Antelope Mountain Airport,39.31929,-113.28382,6080.0
348036,US-5279,small_airport,Below Buckacre Airstrip,38.08803,-110.36443,4582.0
348038,US-5280,small_airport,Big Flat Airport,38.54759,-109.76407,6144.0
348039,US-5281,closed,Black Ledge Airstrip,38.188787,-110.122862,5710.0
348040,US-5282,closed,Blue Hogan Wash Airstrip,37.2342,-109.3468,4606.0
348041,US-5283,small_airport,Bonneville Salt Flats,40.7952,-113.8117,4219.0
348042,US-5284,small_airport,Boundary Butte Mesa Airport,37.0287,-109.4612,5472.0
348043,US-5285,small_airport,Broom Mountain Airport,41.346,-113.1475,4616.0
348044,US-5286,small_airport,Lakeside Airstrip,41.2132,-112.91327,4213.0
348045,US-5287,small_airport,Utah Test and Training Range Airport,41.11216,-112.97863,4242.0
348046,US-5288,heliport,Utah Test and Training Range Heliport,41.05732,-112.92267,4452.0
348047,US-5289,heliport,Oasis Heliport,41.04809,-112.93924,4449.0
348048,US-5290,small_airport,Browns Rim Airstrip,37.8564,-110.29779,4884.0
348055,US-5291,small_airport,Brush Creek Airstrip,40.6025,-109.5072,6241.0
348056,US-5292,small_airport,Butler Wash at Poison Spring Canyon Airstrip,38.138134,-110.588822,4945.0
348057,US-5293,closed,Cajon Mesa Airstrip,37.3222,-109.1447,5300.0
348058,US-5294,closed,Callao Airstrip,39.8984,-113.6923,4326.0
348059,US-5295,small_airport,Carberry Airport,40.44092,-112.36721,5077.0
348060,US-5296,closed,Castle Creek Airstrip,37.3995,-110.4713,5290.0
348061,US-5297,small_airport,Cave Flat Airstrip,37.9363,-110.8935,5961.0
348062,US-5298,small_airport,Cedar Camp Airstrip,39.4252,-109.4935,7392.0
348063,US-5299,small_airport,Chandler Canyon Airstrip,39.46727,-110.02273,4390.0
348064,US-5300,small_airport,Cisco Airport,38.96561,-109.32301,4396.0
348065,US-5301,small_airport,Clay Hills Crossing Airstrip,37.317,-110.3674,3971.0
348066,US-5302,closed,Confluence Airstrip,38.222,-109.88446,4856.0
348067,US-5303,closed,Cove Canyon Airstrip,37.9442,-110.2505,5285.0
348068,US-5304,small_airport,Dark Canyon North Airstrip,37.8959,-110.089,6709.0
348069,US-5305,closed,Dark Canyon South Airstrip,37.8242,-110.0901,6847.0
348070,US-5306,small_airport,Deer Flat Airport,37.6654,-110.0271,7398.0
348071,US-5307,small_airport,Doe Canyon Airport,38.3412,-109.1772,7500.0
348072,US-5308,closed,Drum Mountain Airport,39.62459,-113.20704,4847.0
348073,US-5309,small_airport,Eagle City Airstrip,38.0831,-110.6961,6312.0
348074,US-5310,small_airport,East Bench Airport,39.92163,-109.4551,5488.0
348075,US-5311,small_airport,East Mountain Airstrip,39.3478,-111.1697,9683.0
348076,US-5312,small_airport,East Seep Canyon Airstrip,39.78856,-109.20584,6201.0
348077,US-5313,closed,Elaterite Basin Airstrip,38.2262,-110.05792,5207.0
348078,US-5314,small_airport,Energy Airport,38.2416,-110.66,4831.0
348079,US-5315,small_airport,Escalante Mountain Airstrip,37.5323,-111.7063,7493.0
348080,US-5316,closed,Fish Springs Airport,39.836,-113.3961,4341.0
348081,US-5317,closed,Flint Flat Airstrip,38.12676,-110.13673,6844.0
348082,US-5318,small_airport,Fremont Island Lower Airstrip,41.1757,-112.3808,4233.0
348083,US-5319,small_airport,Fremont Island Upper Airstrip,41.16,-112.3333,4667.0
348084,US-5320,small_airport,Gold Creek / Shootering Airstrip,37.87469,-110.62444,5968.0
348085,US-5321,closed,Gordon Flats Airport,38.1762,-110.1537,6522.0
348086,US-5322,small_airport,Guilder Peak Airport,41.2343,-111.55284,8190.0
348087,US-5323,closed,Halfway Bench Airstrip,38.242,-110.6505,4803.0
348088,US-5324,closed,Hammond Airstrip,37.6843,-109.7732,8160.0
348089,US-5325,small_airport,Hatch Airport,37.64946,-112.41839,7026.0
348090,US-5326,closed,High Spur Airstrip,38.3974,-110.1341,6030.0
348091,US-5327,closed,Hole-in-the-Rock Airstrip,37.2668,-110.9362,4501.0
348092,US-5328,closed,Horse Canyon Airstrip,38.2733,-109.9797,5000.0
348093,US-5329,small_airport,Horseshoe Canyon Airstrip,38.516317,-110.103606,5210.0
348094,US-5330,closed,Keg Knoll Airstrip,38.5675,-110.1005,5243.0
348095,US-5331,small_airport,Little Antelope Valley Airstrip,38.428,-110.6022,4938.0
348096,US-5332,small_airport,Little Water Spring Airstrip,37.25,-109.3987,4628.0
348097,US-5333,small_airport,Knolls Low Flight Strip,40.7892,-113.1978,4241.0
348098,US-5334,small_airport,Mackie Ranch Airport,37.533007,-113.748193,5590.0
348099,US-5335,small_airport,Manor Lands Airport,40.9413,-110.8239,8276.0
348100,US-5336,small_airport,McCook Ridge Airstrip,39.6365,-109.26611,6882.0
348101,US-5337,closed,McKay Flat Airstrip,38.7057,-110.8667,6749.0
348102,US-5338,small_airport,Mexican Hat Airport,37.1615,-109.8609,4313.0
348103,US-5339,closed,Mikes Mesa Airstrip,37.27,-110.4537,4080.0
348104,US-5340,small_airport,Montezuma Creek Airstrip,37.26518,-109.31208,4455.0
348105,US-5341,small_airport,Moon Ridge Airstrip,39.39,-109.5805,7950.0
348106,US-5342,small_airport,Moqui Fork Airstrip,38.3888,-110.163,5930.0
348107,US-5343,closed,Mule Canyon Airstrip,37.474063,-109.710245,5951.0
348108,US-5344,small_airport,Navajo Airstrip,37.25523,-109.4442,4880.0
348109,US-5345,small_airport,North Point Airstrip,39.604,-109.9552,7336.0
348110,US-5346,small_airport,O'Grain Ranch Airstrip,38.177,-113.9663,6525.0
348111,US-5347,small_airport,Olsen Corral Airstrip,39.8592,-109.346,5886.0
348113,US-5348,small_airport,Book Cliff Ridge / P R Springs Airstrip,39.4387,-109.2903,8270.0
348114,US-5349,small_airport,Pine Flat Airstrip,38.46616,-109.08037,8110.0
348115,US-5350,small_airport,Piute Canyon Airstrip,37.64854,-110.3007,4970.0
348116,US-5351,closed,Piute Farms Airstrip,37.23931,-110.42664,5753.0
348117,US-5352,small_airport,Poison Spring Airstrip,38.09712,-110.38568,4720.0
348118,US-5353,small_airport,Pole Canyon Airport,37.53838,-112.428489,7747.0
348119,US-5354,small_airport,Pony Express Airstrip,39.8603,-113.6167,4344.0
348120,US-5355,small_airport,Pussy Willow Spring Airstrip,37.2782,-109.2792,4774.0
348121,US-5356,small_airport,Red Horse Spring Airstrip,37.48269,-110.18439,5236.0
348122,US-5357,small_airport,Road Junction 95-276 Airstrip,38.03372,-110.58435,4850.0
348123,US-5358,small_airport,Roan Cliffs Airstrip,39.53821,-110.24437,9606.0
348124,US-5359,small_airport,Ekker Ranch Airport,38.29312,-110.35952,5799.0
348125,US-5360,small_airport,Rockland Ranch Airstrip,38.22033,-109.46467,5910.0
348126,US-5361,small_airport,Rustler Canyon Airstrip,38.27581,-109.72945,4669.0
348127,US-5362,small_airport,Seeley Cabin Airstrip,39.7897,-109.2643,6250.0
348128,US-5363,small_airport,Seep Ridge Airstrip,39.4964,-109.3386,7888.0
348129,US-5364,small_airport,Slate Creek Airstrip,37.9852,-110.6511,5500.0
348130,US-5365,small_airport,Spring Canyon Airstrip,38.6397,-109.9692,4979.0
348131,US-5366,small_airport,Starr Spring Airstrip,37.8236,-110.64327,5482.0
348132,US-5367,small_airport,Steamboat Mesa Airstrip,38.7712,-109.0917,6263.0
348133,US-5368,small_airport,Steer Ridge East Airstrip,39.3519,-109.5683,8287.0
348134,US-5369,small_airport,Steer Ridge West Airstrip,39.3563,-109.6072,8390.0
348135,US-5370,small_airport,Sweetwater Reef Airstrip,38.5505,-110.3203,5159.0
348136,US-5371,small_airport,Tabyago Spring Airstrip,39.6218,-109.8436,7162.0
348137,US-5372,small_airport,Three Pines Airstrip,39.4392,-109.4,7735.0
348138,US-5373,small_airport,Towave Reservoir Airstrip,39.5691,-109.7651,7345.0
348139,US-5374,small_airport,Trachyte Ranch Airport,37.97128,-110.613,5102.0
348140,US-5375,small_airport,Valley of the Gods Airport,37.2531,-109.9204,5240.0
348142,US-5376,small_airport,Wallsburg Airport,40.3909,-111.4044,6030.0
348143,US-5377,small_airport,Wee Hope Mine / Radium King Airstrip,37.5715,-110.224,5476.0
348144,US-5378,small_airport,Dog Knoll Airstrip,39.6009,-109.8008,7244.0
348145,US-5379,small_airport,Willow Springs Airstrip,38.4895,-110.1192,5420.0
348146,US-5380,small_airport,Winter Ridge Airstrip,39.5012,-109.5573,7403.0
348148,US-5381,small_airport,Bluebell Airport,40.36996,-110.24246,6405.0
348173,US-5382,small_airport,Strable Landing Strip Airport,41.204516,-84.496159,714.0
348174,US-5383,small_airport,McNeel Ranch Airport,27.16314,-99.36131,384.0
348176,US-5384,small_airport,Blue Mountain Airfield,33.26611,-115.12672,1306.0
348177,US-5385,heliport,LZ Redwing Heliport,33.28203,-115.06518,1060.0
348178,US-5386,heliport,LZ Burt Heliport,33.27149,-115.07513,1109.0
348179,US-5387,heliport,LZ Goose Heliport,33.24349,-115.07783,1247.0
348180,US-5388,heliport,LZ Owl Heliport,33.22292,-115.09904,1404.0
348181,US-5389,heliport,LZ Jayhawk Heliport,33.23488,-115.1346,1467.0
348182,US-5390,small_airport,Speed Bag UAS Strip,33.27345,-115.41179,295.0
348183,US-5391,closed,Red Point Targeting Airfield,32.54374,-113.24297,761.0
348184,US-5392,closed,Growler Wash Targeting Airfield,32.46542,-113.19141,771.0
348185,US-5393,closed,Crater Range Targeting Airfield,32.63579,-113.19666,804.0
348186,US-5394,closed,Sagrera Landing Strip,29.82878,-92.19842,4.0
348201,US-5395,closed,Brindley Field,40.84004,-73.31392,175.0
348202,US-5396,closed,Smithtown Airport,40.8274,-73.23293,61.0
348203,US-5397,heliport,Suffolk Police Hauppauge Heliport,40.8283,-73.232548,52.0
348204,US-5398,closed,Fitzmaurice Airport,40.68872,-73.44893,34.0
348205,US-5399,closed,Bender-Brentwood Airport,40.78298,-73.22217,72.0
348206,US-5400,closed,Islip Airport (1928),40.7509,-73.21137,30.0
348207,US-5401,closed,Vanderbilt Seaplane Base,40.90603,-73.36472,
348208,US-5402,closed,Rosette Airport,41.81352,-113.36914,5585.0
348210,US-5403,small_airport,Nefas Airport,39.83173,-119.69416,4274.0
348211,US-5404,small_airport,Williams Airport,39.82237,-119.69334,4267.0
348212,US-5405,small_airport,Kirk Ranch Airport,31.64188,-105.00131,3629.0
348213,US-5406,closed,Salt Flat Intermediate Field,31.74668,-105.09192,3710.0
348214,US-5407,closed,L W B Ranch Airport,31.7784,-105.4482,4339.0
348215,US-5408,closed,Double U Ranch Airport,31.76842,-105.62328,4551.0
348216,US-5409,closed,Hudspeth Intermediate Field,31.80074,-105.6316,4695.0
348217,US-5410,closed,Hueco Airport,31.83139,-106.13315,4108.0
348257,US-5411,heliport,Mercy Hospital Carthage Heliport,37.13699,-94.32217,1071.0
348258,US-5412,heliport,Mercy Hospital Aurora Heliport,36.96944,-93.7092,1385.0
348259,US-5413,heliport,Mercy Hospital Logan County Heliport,35.87618,-97.4631,1066.0
348260,US-5414,closed,Port Eads Airport,29.0163,-89.17304,5.0
348266,US-5415,heliport,Emeline Pass Heliport,29.31014,-89.29803,3.0
348267,US-5416,seaplane_base,Grand Bay Seaplane Base,29.31206,-89.2925,
348268,US-5417,closed,Pribyl Ranch Airport,36.14716,-97.8952,1181.0
348270,US-5418,heliport,INTEGRIS Bass Baptist Health Center Heliport,36.39013,-97.88675,
348271,US-5419,small_airport,Johnson Airport,33.225688,-84.665982,830.0
348272,US-5420,heliport,Poinciana Medical Center Heliport,28.144702,-81.475602,75.0
348273,US-5421,small_airport,Salt Creek Airport,33.03617,-108.2069,5863.0
348274,US-5422,small_airport,Pyramid Unicorn Airport,31.20019,-90.02265,337.0
348275,US-5423,small_airport,Watrous Airport,35.7923,-105.00886,6575.0
348276,US-5424,small_airport,Epperson Pumping Station Airport,33.32968,-103.57038,4235.0
348277,US-5425,closed,Pahrump Landing Strip,36.19533,-115.98348,2680.0
348278,US-5426,heliport,Pahrump Medical Center Heliport,36.19171,-115.98697,2654.0
348279,US-5427,heliport,Desert View Hospital Heliport,36.21526,-116.0261,2585.0
348280,US-5428,closed,Desert Rock Army Airfield,36.64877,-116.01057,3661.0
348281,US-5429,closed,Black Mesa Pumping Station Airport,36.43897,-110.39034,6538.0
348286,US-5430,heliport,Fort Rucker Dustoff Complex Heliport,31.32079,-85.7394,238.0
348287,US-5431,heliport,US Army Aeromedical Research Laboratory Heliport,31.32547,-85.72676,353.0
348288,US-5432,heliport,Lyster Army Health Clinic Heliport,31.32743,-85.72527,347.0
348289,US-5433,heliport,Howze Field,31.32926,-85.7146,357.0
348290,US-5434,heliport,Landing Zone RT-47 Heliport,31.34012,-85.68486,341.0
348291,US-5435,closed,RT-334 Landing Strip,31.47359,-85.71626,310.0
348292,US-5436,small_airport,RT-415 Landing Strip,31.52705,-85.85731,246.0
348293,US-5437,small_airport,RT-416 Landing Strip,31.53583,-85.84708,244.0
348294,US-5438,small_airport,RT-414 Landing Strip,31.5406,-85.85386,243.0
348295,US-5439,small_airport,RT-337 Landing Strip,31.44336,-85.86206,427.0
348296,US-5440,closed,Fico Farms Airport,30.05951,-85.28216,22.0
